filename,label,top right x,top right y,bottom right x,bottom right y,bottom left x,bottom left y,top left x,top left y,type,label_len
RcpQX6tQk_l8NY3cYFG1Sil9xCKSut5c,2FT881022A,786.90125,415.0956,787.48456,459.55222,451.0023,465.01712,450.41898,420.56052,train,10
sLK4HX6ur_QQqwgwZwiQBdO4XaNWupE,MA7281034T,939.2772,489.955,940.846,556.4291,439.03403,571.0872,437.46527,504.61316,train,10
qmsUF7q6CyI4W1jvJIdrD52F=rE8PHnP,1W5022032A,860.85126,446.35376,861.4085,499.05667,472.80255,504.143,472.24527,451.44012,train,10
stjGFmm85k6L1zj62VxGl1khJoPD_h,3LT153022F,831.6,457.46002,831.6,514.0,414.25998,514.0,414.25998,457.46002,train,10
R7GhZTgBqnpyPXcrBquVOcUONCZUiZW,1W796201,739.16693,431.14487,739.75977,472.87024,504.92236,477.00015,504.32953,435.27478,train,8
4C8379lL_z9Hw2k7ykxGgvMmnS_g5eH,3LL686042A,820.78217,425.77664,821.4533,471.15506,455.98306,477.846,455.3119,432.4676,train,10
ObIuTYQicFzFoWNTBaZ1uy8P9oXQmujs,3LM726011F,757.6063,493.33994,758.5841,562.91986,210.9369,572.44574,209.9591,502.86584,train,10
iH_=VkDTpRGtnl6OdYcZprfTX7RJ5or,2FS993013A,726.8451,419.53738,727.6878,466.42813,396.99603,473.785,396.1533,426.89423,train,10
mYLOIEp5WN8UjauM3U2s8uRSQBRVOHz,3LP124053A,751.4792,447.65518,752.1121,493.42987,403.51495,499.3965,402.882,453.62186,train,10
Q5f9VteGgduCnWF=P_LWfCb2pk3Ywtk,3LT305031X,928.4339,501.65903,930.4051,577.9013,377.77466,595.5867,375.80347,519.3444,train,10
ID8rv58SJISrWeKoEwDtmaGKw7tec8K,3LS91501,645.2209,439.68115,646.0324,482.723,397.35666,488.5266,396.5451,445.48477,train,8
XV=swhjy8TMXXKgxzR27EDCuCZCnY5,2FN814012,742.27997,459.17328,742.27997,507.14664,377.30002,507.14664,377.30002,459.17328,train,9
Hvik=d=1IDj4_L12tNZ55d3addQJHt=C,3LP031012F,841.6441,479.1176,842.59814,542.6016,368.38718,551.4223,367.4331,487.9383,train,10
Lwdzy4Q3ZZamrZy8Enhqgwf5HfFiP4u4,3LR90502,674.74945,443.03122,675.3104,486.6291,414.292,490.7863,413.73105,447.18842,train,8
UDodt7ly1ydM44PE6cFtXemCnQNhOa,2FW43401,676.05865,477.5224,676.18085,524.3166,407.3016,525.18536,407.1794,478.3912,train,8
y=8yFS8B_bu_yTRE7xRdt8ntgxw=R8k,1W7443023T,825.43713,451.8612,825.7214,497.90723,470.7768,500.61923,470.49255,454.5732,train,10
j1nKquhGLqzE4P9GIpqlLxojsVrPjTp,3LS484012F,711.4735,425.9568,711.93744,473.9614,369.61682,478.0566,369.15283,430.05197,train,10
34rroH=M6dykXg6wDxBnkzvwsKOOv,2FX39301,699.2063,434.657,699.75464,478.78464,441.99612,482.74915,441.44775,438.6215,train,8
qDcV52UPadmq_vL_UqsqdhqMXz12ESt,3LR732022X,746.8359,459.2946,747.5352,514.12305,331.28403,520.69446,330.5847,465.866,train,10
tfunx3Jf=hUOeXTmsGSgNrlw5ylWzY,2FR771021F,762.293,422.52762,762.7691,468.86972,440.4584,472.96786,439.98233,426.62576,train,10
=PNBb2NwwB7LbTFGN17es9zYJYMeFzLl,3LS311022A,837.68243,439.4375,838.65283,493.42014,445.09393,502.17725,444.12354,448.19458,train,10
DsWaM6m8zT8a5W4zQIZ4CXdShMfEjq6,3LR213042K,871.6334,461.82648,872.1032,517.39197,438.7902,521.9264,438.32043,466.3609,train,10
Yk_RelzZ6JSyncgTeZQZertJqm_aC,1W5652032A,794.81836,461.7166,795.1776,509.47693,403.4864,513.12415,403.12708,465.36383,train,10
yNdwRQ2xtiCPxJbrMyIbLaexupfEROzj,2FV84302,811.6174,472.23007,812.3936,517.4656,539.0415,523.27106,538.2653,478.03558,train,8
ddoJH1pdyYJgtKU1DH7LDuWz7Q_rmv8,3LQ172032A,824.1923,434.80283,825.1971,492.06,416.91327,500.92905,415.90842,443.6718,train,10
t3KE2KGqtMbzaJ82=jZ1ewKjSUOEtif,3LP393051,1005.3036,562.759,1006.99585,641.9314,431.6271,657.15436,429.93478,577.98193,train,9
I548VMOCaw=u7I1p=uW63PoUVScYGYva,3LT55401,738.9909,461.07852,739.9533,505.65488,489.79514,512.3401,488.83273,467.7637,train,8
wVeam_2huQe3gpiIdcvHTYjw=W=uZV,2FW792021H,748.44,435.18668,748.44,488.30002,363.44,488.30002,363.44,435.18668,train,10
E_J3Z7q62ytIpUrIph5dL3I6pdEGfK_,6SQ470012T,850.0667,435.87817,850.75214,488.28918,487.88852,494.1633,487.2031,441.7523,train,10
M7x1QUVmxdxScHRmI=QiXHa2Np4Hb1D=,2FT82603,773.01605,438.28577,773.47186,480.753,523.3819,484.0752,522.92615,441.60797,train,8
Qs8Wk5HLJe8j2hqf5Bqs_CCLBQPpcgd,1W8972023H,843.75024,461.43887,844.67926,524.0856,304.27426,534.0049,303.34518,471.35822,train,10
wIR7M9SbvEcpuxRfEN=uV8O9DuJvg9,3LU484052,849.39307,532.2212,847.47577,584.47815,417.45078,564.9505,419.36795,512.69354,train,9
dPuWMaehVdCwk7P1flkD6FaYzRTuIBo,2FP002012F,773.06683,417.02637,773.6587,463.20627,449.42676,468.35025,448.8349,422.17035,train,10
pN9g4HFwlCnTEhlhFLViD8SYnIy3i8F,3LP792023A,797.65674,437.58765,798.45,493.3785,390.80347,500.55383,390.01013,444.763,train,10
4TQ1LoC55nPcdaNB4=T7DUkVyk4c87bG,2FR995012F,706.8474,417.06726,707.4321,462.8937,366.30423,468.281,365.71954,422.4546,train,10
Hvw7qEhhqLxFkfkv5qXZrBJLK3LvhI,3LS41403,737.3952,429.77988,738.6265,473.8403,482.10327,482.71347,480.87195,438.65308,train,8
YyatwtWdxxzQjSmTGcMqzmz11GzmOZH,1W7693052F,902.80365,515.4583,903.8686,574.95447,408.3612,585.9335,407.29623,526.43726,train,10
MaM_yBsRC5qa=wqxydIpcKcWKU5zug,2FV594023F,787.6677,451.17175,788.5001,496.68298,426.7824,504.87122,425.95007,459.35995,train,10
tw2VD7ddqnT=L6j=mVL8LYryJ=4Dzc,2FV121012W,756.0291,457.1226,756.54297,506.28464,360.38672,511.40988,359.87286,462.24786,train,10
vzF3T9J9W73NCiiOYgc3jHmk8OIJVquS,2FT542014F,868.0075,443.6448,868.8871,497.42313,477.33063,505.3498,476.45108,451.57147,train,10
TT_8bio2jYSTdaTkFLWNgaks_bY4aY3,2FR203014A,803.86304,435.712,804.5791,485.10953,408.28122,492.22095,407.56512,442.82343,train,10
smI4DXTQS_wydqzHXNn_5qQzZy6q,2FS093011T,812.6793,415.57892,813.92334,466.0961,439.43594,477.51083,438.19193,426.99365,train,10
3XLUUVXd_LwBdis7MpyZURgNdqv3yO,3LK911012X,783.8526,425.87112,784.3235,473.8106,440.45648,477.99167,439.98557,430.0522,train,10
egE9MqefU_Cw4OTp=nkq2ZTiL5jJTG,1W7013023A,699.1427,421.4997,699.6149,467.73425,371.14743,471.887,370.67517,425.6524,train,10
15lsVd9RNIkLQc6nuLI13pzb2gdyNjYg,2FR986012F,811.5705,420.6638,812.09546,466.01926,463.47955,471.0138,462.9546,425.65833,train,10
LcTzl9RYvvqq51iXt5goxtXtz25arHU,1WA69602,757.34454,456.8312,758.37683,506.2121,469.76498,513.6796,468.73273,464.2987,train,8
S_16=xvzWR3=Uvnn_lwJwcFr8i=tLO3x,3LJ113022A,779.2161,432.15857,780.106,481.16757,411.39664,489.45493,410.5067,440.4459,train,10
UoRXeggLILSH=hF4XV18DQVdtHidfh,3LN774012A,839.2831,451.19223,840.0279,500.2797,495.7372,506.74664,494.9924,457.65918,train,10
YSePyt2B7D3_xvEqIlFrnFF7X7PRj9R,3LR134011H,731.488,466.68304,732.1601,525.8137,291.08945,532.0198,290.41733,472.88907,train,10
3ME=rloV6Yosr2msl8siuU9EyRZwPYC,2FZ38101,727.1424,460.45792,727.43616,516.69244,395.78732,518.8364,395.4936,462.6019,train,8
WUBepryGsSiM3Cuht_F8v1gRFWhmdbK,3LK482012A,763.8383,422.85645,764.0676,468.268,435.8244,470.31964,435.59506,424.90805,train,10
SQGfWfwlrzQt3Ey1M_JEMWbY13UEmJv,2FT541022F,836.157,433.1722,837.0015,483.14365,470.96863,490.8004,470.12408,440.829,train,10
DZ3pm1yox2b1eQePdxqfG9Kgbeps3I,3LN43203,756.3853,422.52798,757.00134,465.0455,528.2405,469.14825,527.62445,426.63074,train,8
H7ljwjWC5CbQXJZ1o9RxHjp=BQy3j_pW,3LN773012A,806.94336,454.63333,807.7041,505.4196,455.9119,511.9427,455.1511,461.15643,train,10
lBP2vWdP1zrViXecf4=zHgeI7T9BG32,3LT592023F,879.1739130434783,520.8260869565217,879.1739130434783,602.3478260869565,298.73913043478257,602.3478260869565,298.73913043478257,520.8260869565217,train,10
G5OG96zKivvUBPcsWke2QkFSlqf3I,2FX31201,829.5081,459.32095,830.0527,510.51328,531.3108,514.4473,530.76624,463.255,train,8
lqxaBnTrlGwSLrd2EYOgBvKJ81LnwIeq,1W7733043A,830.529,471.02692,829.92535,535.1599,453.7376,530.7775,454.34125,466.64456,train,10
wMyKELdnajhJu1LO=3FtYBz3t2dT7oSJ,2FT69101,666.165,446.39175,666.165,491.75256,428.02063,491.75256,428.02063,446.39175,train,8
C9IjJz7tubP3k9NreQLrhTC3axiwfa,5L5990063F,991.70575,493.6678,992.7881,557.4909,503.8523,567.75397,502.77,503.93082,train,10
ESq8iUrwLtp=Jrs8tG=BggL7Mn2_d,2FR372012A,766.85803,416.2995,767.6835,462.58307,421.77747,470.21893,420.952,423.93536,train,10
v8rycfm7qhcYbdyWsM=MKYPgJ5PDLX6w,2FR162022H,771.46124,424.01895,772.3207,471.14902,434.33182,478.77744,433.47244,431.64737,train,10
RlZQsTOZiu6otp2yX7gQSSEGEP=YpX=,3LP28401,740.41187,462.7952,741.48425,506.93915,485.3653,514.6404,484.2929,470.4964,train,8
ga99KLiKaivF3=Y8mkNCmZRnbIvyxvio,1W9752031F,897.6521739130435,533.8695652173913,897.6521739130435,612.1304347826086,285.695652173913,612.1304347826086,285.695652173913,533.8695652173913,train,10
TuOETjx8b7yPU=RnDsRRgJt4nJQT_by,1W4441012F,768.4342,415.6502,768.9208,460.8806,437.2587,465.29718,436.7721,420.0668,train,10
2Jt7c48uxKIEPIrJQW9ZmI_=pB9Cv5,2FU623032F,783.8536,419.0887,784.2818,463.63947,438.91663,467.749,438.4884,423.19824,train,10
QgXVyWbncM8J_urKgZlRZKUNRFmOTzy,3LW263023F,882.3162,457.5216,883.50446,515.686,443.5654,526.8108,442.3771,468.64645,train,10
Q4Y9t_bv_pcicNCTlRpyW1qySjURJ=UJ,3LS81501,723.6629,457.78232,724.5284,502.72415,449.72092,509.27475,448.85544,464.3329,train,8
TxJVQCjk9CUv4jUzfrIK8QrSK5ZuSl,2G0784043T,873.16,473.3108,874.01105,527.6905,480.5906,535.3124,479.73944,480.93265,train,10
NPekfkvjBcLQgKllwRaHlZ3mMxVli5X,1W6296012A,810.0123,432.02023,810.9869,483.1377,448.39932,491.69473,447.42477,440.5773,train,10
wMmhzyKfzdrdoc7IdI4aTEX_Wb4DX2,3LW33603,763.81134,470.34018,764.343,517.4196,471.10614,521.51935,470.5744,474.43988,train,8
cDQpERz5VEnqGyabTEPeGjDuwU33o6,2FP951032H,771.5312,427.47604,772.0248,475.5686,434.29883,479.8586,433.80527,431.76608,train,10
_v3Zu=kjlCwYrtrLi96CvCNxPrUBgJc,2FD613032A,862.3768,478.3378,863.307,534.2241,462.04633,542.4912,461.11612,486.60486,train,10
k8fNLNWt7Y1pFVdEbMrppHphnG2higrG,2FW313052T,848.5083,462.73972,849.57495,515.6876,474.5296,525.0396,473.46295,472.09174,train,10
phBL9vVgKLVbhOjurauF9189nFq1CDh,2FM642021A,1016.37036,560.7646,1017.2299,645.6608,359.76736,653.9008,358.90775,569.0046,train,10
SJFkmjYaKt6Cl2mRC8TtPed52MDQgt,3LP131032F,757.6737,422.52954,758.1092,468.7935,406.5761,472.8888,406.14062,426.62485,train,10
63OYQVnbMFUZtVHKjwhvGYH=eObBnd,1W5985032F,766.9141,427.66858,767.3429,475.61157,397.33517,479.7076,396.90637,431.76462,train,10
WS79MYnQSabr9WXv6PODZigezvLtkjL,2FW43403,789.78723,470.46136,790.7968,514.72253,522.13226,522.3076,521.1227,478.04642,train,8
JvjmHkbuJfb__H_hW5dF6=XeXCz5io2s,2FY562023H,758.8513,420.33704,760.6559,476.24936,409.97974,490.25897,408.17514,434.34665,train,10
cf=rWwI7iQ9_zQTxgLyNfChFdmOtbBXd,3LK843021H,754.0869565217391,426.2608695652174,754.0869565217391,487.1304347826087,366.0434782608695,487.1304347826087,366.0434782608695,426.2608695652174,train,10
iI9dDEWi3oVHSRGwudnur1GRGXbiblmb,1W7694032F,759.16736,499.8149,759.958,558.5344,327.96088,565.73413,327.1702,507.0146,train,10
bzzMbuuTxfMsXUZvzDOHDiToUQuPtz,3LK902013L,709.91315,429.6186,710.5012,476.52216,351.14966,482.09885,350.56158,435.1953,train,10
zgiUz5FPOtXDztF488LfdXmGo1onLJTp,3LR32503,786.76624,470.84418,787.6317,516.2193,492.8443,523.17926,491.97882,477.80417,train,8
Zt8ZhaWb4Dc7wt2MPBUYN1lQEgM85,2FW023013K,732.9081,473.82803,734.1103,527.6771,318.9618,539.1492,317.7596,485.30005,train,10
cugin==2U=I71_=T6L79wcskcwDKgzG,3LR452012H,723.75653,431.40936,724.33685,481.76865,363.58197,486.9141,363.00165,436.5548,train,10
UuC6RmXq84LX6SVS=BuPTMaXDRqysakt,1W6424033A,709.163,416.92603,709.66815,463.5485,369.62256,468.10895,369.1174,421.48648,train,10
I8L3NVJl7rqsv45knwlaBGYmcIDSfzn,3LT272022A,956.3478260869564,513.2173913043478,956.3478260869564,588.2173913043478,384.6086956521739,588.2173913043478,384.6086956521739,513.2173913043478,train,10
eWjivT4r_1u1C3o9bb=ZT1R1WSrk_QL,3KV581051F,816.1644,416.0384,816.93146,459.5605,499.08905,466.49423,498.322,422.97214,train,10
JnqOSxJX38TruF84hLXyiLp17eGdIqz,1VW701014K,799.2488,445.7349,799.5949,490.0101,441.9938,493.4697,441.6477,449.19452,train,10
5aalsWcLmGOstns_18QIxftbV7Ha8gvp,3L9834012T,830.6716,454.40442,831.6109,503.50464,479.09763,511.8518,478.1583,462.7516,train,10
McsQWM8goMqeQUXi9YxZLYiegX7cfKs,1W731303,759.2109,446.6917,759.7614,487.16867,526.7179,491.09216,526.16736,450.6152,train,8
KjGCIHDlwos2WUf5qBmyofao4svQBP3b,2FT381022K,798.5773,440.4967,799.3005,494.65933,394.27704,501.35394,393.55383,447.1913,train,10
BlZVXLFLZxzRlZFDowPcDDvaHEJgesV,2G060202,714.42554,451.3149,715.0847,501.82434,401.99445,506.88226,401.33527,456.3728,train,8
Lgw2n3zZDKvaV38WkBM5Ro1cCcOkgK6B,2G1962022K,842.2779,456.86777,843.09564,516.5394,407.42737,523.9299,406.60962,464.25818,train,10
RojH52hbi7wrxx_nvjvEn7kvfxrNvPL,3LQ41302,830.0538,480.5833,830.4211,531.6648,540.55005,534.24475,540.18274,483.16324,train,8
8jXyUmcmg3EoZDjjewEUxCPUZQqLuh2q,2FW914032L,894.72,450.67694,895.4443,509.91003,446.63318,516.70355,445.90884,457.47046,train,10
Y34njax5i6mxgOPMoieT9ffe=gcezh,3LU775G14F,771.53314,425.9163,771.9999,473.9488,428.1374,478.0846,427.6706,430.05206,train,10
_5xRdmGUPTrHkVzcXzOlNTmjytdo,4NV849032A,786.7826086956521,471.9130434782609,786.7826086956521,536.0434782608695,321.5652173913043,536.0434782608695,321.5652173913043,471.9130434782609,train,10
57qX67hKsP1vS_Urkot61WaNl4JCld_,2FY25302,655.93677,431.2451,656.5836,472.40347,406.48788,477.26877,405.84103,436.11038,train,8
RlDoqlnzy1duYSrdQ36vvn5OUtCPK9l,2FZ484012A,720.7138,432.79166,721.15405,480.79498,358.83597,484.90817,358.39572,436.90485,train,10
zcMp47nvxW9JVYUdVoqDGvimxRJbZau,2FQ362022H,753.0537,436.22186,753.49976,483.8688,398.88913,487.97845,398.44302,440.33148,train,10
1sF1Q17ja=YZEaWQ9bnR=uiI1XxN,2FV052022A,754.693,441.43207,755.4523,486.63934,395.82007,494.1156,395.0608,448.90836,train,10
EeHZpaM8bOkvdCXhoxMMr4zB1okFNZu,3LQ624031F,771.5537,477.11984,769.9308,572.9867,303.50595,563.21295,305.12885,467.34607,train,10
Ttr1wf9YsIlzXL_zSFJRfKgBaQRmK3,2FS854023F,766.8716,431.23575,767.4859,481.4381,389.4366,487.16425,388.8223,436.96188,train,10
jFBQlKgycTbm8UV5c9Sgk2Qj9t5uEH,3LK824023A,715.1892,426.63782,715.96387,475.76834,365.02548,482.6181,364.25076,433.48758,train,10
Pl8gh=BQ6eIvsLCUKJxuZ7k8b4JjxCa_,2FS874032K,709.9125,419.68088,710.57104,462.69626,368.00824,469.18808,367.34964,426.1727,train,10
z6YKXh2P8BpavU9GF_DHCS9U7MQHry,3LK63103,709.7961,436.2056,710.7303,480.2207,463.7243,486.7096,462.7901,442.6945,train,8
c8jq63hv6gjDGTyorl=CZGiM74OrTV_r,2FW154033A,748.42725,457.4744,748.7844,505.1589,380.39066,508.57437,380.03348,460.88986,train,10
ptocnDZiaSNEtxx1wJrXWZxHmvuF67Z,3LW315012Y,804.81683,475.5573,805.6174,536.4933,337.29523,544.1084,336.49475,483.17245,train,10
ijTEszVl9FSmeCNiVPwoMuxnU1Srb7b,3LP01403,751.5418,457.87115,753.2114,502.93973,499.10892,514.59174,497.4393,469.52313,train,8
kXz4gcfCxgRlCcWbDH29W8xMzdomRsaq,3LM672012F,803.26685,428.38416,803.8252,478.69775,423.6035,483.92004,423.04517,433.60648,train,10
4kJ=bD2BW5uzONQijGJjyhCij6NPQnO,3LM521022Y,798.57336,425.59,799.2676,474.72144,429.6428,481.1862,428.94855,432.05472,train,10
JSFRilaTGh9oBK79ZsXSTsG6vyBbJIky,3LS86502,705.46924,489.67657,706.09607,540.6062,382.92712,545.5293,382.30032,494.59967,train,8
bg8U8CkkxnwsKI=gvXruN5iuy_54LF6B,2FV542012Y,791.40497,440.65115,792.7837,498.6943,391.46576,510.49344,390.08704,452.45032,train,10
Be2UV79yxhF6xzBY4mkRRVuJRbqBUdJ,2FX724011X,933.9796,466.2121,933.0398,548.699,469.80997,542.16583,470.74982,459.67896,train,10
daEhr7rYwIyRwkCHe4buVmWWWCh_L2S,2G114405,796.0416,490.49533,797.4895,539.88354,496.25653,550.81494,494.80865,501.4267,train,8
LboDcUurmCy7eJ4I3OxZvzsTJoy_Q,3LK673022F,810.0227,426.82318,810.5983,476.82724,462.11832,481.79218,461.5427,431.78812,train,10
ocMQ1owTJ6FfykZVfzz25uxWeb3XIF=g,2G1476012F,788.4666,430.70245,789.06464,478.0108,431.1966,483.6103,430.5986,436.30194,train,10
QWwQiCkskVg4dLEOWk8I3RxsDmtd1Eng,2FY55503,654.47186,434.7401,655.0025,475.4791,414.27744,479.36053,413.74673,438.6216,train,8
v96oa5n2lZLLzUIfav2XpP4oYWXn_o,2FN052013A,825.3145,419.40842,826.4956,471.13687,480.2387,480.9235,479.0576,429.19504,train,10
H7Vl4xNvsvnJo6bCo94lv4SKMeIBXW,2FR953013H,828.3908,439.6643,829.31537,493.42307,434.3832,501.83057,433.45868,448.0718,train,10
=NpofeliTfxNH=JFmVwZVh6OeHFka3,3LW516012F,897.75165,472.3543,898.8549,536.1853,428.52942,546.2481,427.42612,482.4171,train,10
wpg6abjNlyg78pzEtv2UmO11_nTz=jPu,3LM27503,722.32196,430.30112,723.0431,473.07703,488.20813,477.97702,487.48703,435.2011,train,8
ob4BsBIjvs1htmaiw=g5JqscZOnLZX,3LS312042A,722.2465,442.75116,722.9187,492.6016,348.17883,498.85583,347.50668,449.0054,train,10
9xII1LwxiRfVXa5i91qUwS7oZVWc9qi,2FN663052A,793.96545,462.95288,794.72797,515.8419,429.70642,522.35516,428.944,469.46616,train,10
beQQrcIOtQ7JruzX7NmJRLY61f=jokc,3LQ071031F,709.79266,438.12027,710.8274,501.72528,336.25623,509.26773,335.22153,445.66275,train,10
F8zRIJFM6891pia4yH3B7IuYnwf2Hmf2,3LN40602,643.7068,430.30643,644.0466,467.73636,412.72794,470.33585,412.38815,432.9059,train,8
s5ftL65uDbJsunieBMenDlRcrkddNKdp,1W764404,731.75073,446.57465,732.34125,488.4945,500.53552,492.5362,499.94504,450.6163,train,8
oOnW3gEtI_sB=mZ8HRW_JidhJ_=qjy7J,3LK383022N,716.0855,435.72537,716.71564,486.88174,347.88162,492.50565,347.25146,441.34924,train,10
9dtKHzU7YYrb3TnrlOsH3QQdjHJCi2Bq,3LS906023A,910.12524,473.39667,910.94147,539.6878,437.471,546.90375,436.65475,480.61255,train,10
s8fZPuRevwW5jgKuXRpeZPcQr_jWBkvz,2FR193023A,826.83624,422.11636,827.96985,471.13834,423.6035,482.71213,422.4699,433.69016,train,10
a5GTTNVRLKw6VD97OEZEl8Oc5tau_ynI,1W6572021H,796.0618,432.9897,796.0618,489.69073,402.24744,489.69073,402.24744,432.9897,train,10
fUawZ1fakNmI4wYIPFP9L_FY4b3Bl7w,3LQ85303,626.5735,459.8732,627.25195,508.18265,332.57202,513.30505,331.8936,464.99564,train,8
8MD_F2rYfVTq3NWxt6DBqKB_IxkGO1a,3LM164042F,819.2512,412.99152,820.0325,457.44363,471.35825,465.0293,470.57697,420.57718,train,10
t3bGqNaVfjTEbmgShbYNCeOfZJPv2cHx,3LK063012A,800.77094,419.73553,801.58923,468.89774,466.6685,475.79803,465.8502,426.63583,train,10
vguCVpDql3ajtHia=Hs3625LwQZMsNa,2FR631033A,819.08374,453.4269,820.21185,506.14297,442.09955,516.1584,440.97144,463.44235,train,10
tkV3VHEwIPq7Kt5KCtWkD5NpJeqOM5TZ,3LG484041A,854.4783,452.44907,855.27783,501.37808,512.91974,508.30347,512.12006,459.37445,train,10
UUxRb7YXsi8tgNBIeR6SmHtyedD9zoJ,3LS892021,848.5715,534.1028,848.9882,633.06085,277.52945,636.0398,277.1127,537.0817,train,9
U3Z3RvuCDK9CYbMeQKFd8GwgmKelZijm,2FR594012H,728.41345,427.5907,728.82324,473.87152,348.05536,478.04517,347.64554,431.76434,train,10
brmCNRjj3s5BxGDOLTUEqKaO35kmSrr,2FW66202,780.7799,447.17996,780.7799,498.57996,477.3999,498.57996,477.3999,447.17996,train,8
OxZDShegcknN8qa3eMs9N=MHHWjbj,2FX631012F,804.80365,452.78098,805.7216,509.31845,369.8252,518.07837,368.90726,461.5409,train,10
Ssr4IZJur6ti_mEsbKvER46xMqpbNTHj,1W4731022F,817.7231,428.9403,818.4344,475.50095,449.87512,482.47076,449.1638,435.91016,train,10
k6JfVftykzo4riOCQxWJ57Xh_obOx53,1W4442023F,773.06616,414.97458,773.53876,461.56964,437.0216,465.7944,436.549,419.1994,train,10
4UYVoQ=n9IqlWPoDI2dsh9DjR9QE3wB8,1W9812022X,914.70624,459.66394,915.7345,515.7261,480.81845,525.601,479.79016,469.53894,train,10
EQJndMLVc95aBR3q4SQ3Ylw=ww=tmyDL,2FS25402,625.1521,427.32495,626.31036,472.80408,375.91537,480.69742,374.7571,435.2183,train,8
eGctWlHuIUYMpXNfClhhkX7I8sprIP6,3LP591012A,763.80255,458.38455,764.60944,512.27246,361.81522,519.7377,361.0083,465.84973,train,10
6TTgo47wOWe6mjLiw4eehquHOgs8DJ6,1W7013013X,720.6151,416.64673,721.6307,463.48083,361.99606,473.1336,360.98047,426.2995,train,10
EYotqXY=ws_nDdu_44IBvwnHd_23aRPu,3LP753022X,869.34595,478.5343,869.8385,535.2754,438.91653,539.90625,438.42395,483.16513,train,10
amKKBFfssg5gImBbFom=SIzLlPcwSPh,3LU15402,828.8341,476.6958,829.7304,523.271,557.5522,529.75476,556.6558,483.17957,train,8
S4Ouoo=Um=Oxtmi=estFX9QjCFFd179n,1W8624043K,823.87225,468.79312,824.4975,522.55804,434.51038,528.1717,433.88513,474.40674,train,10
uTxghH91=eRVsTKjmRf1253mOnsqVVvP,5LE100073A,845.45996,436.9,845.45996,498.58002,488.18,498.58002,488.18,436.9,train,10
n8XJMplOswqxpzoBzMwL_8sDw9B7j4dC,1VY644033K,800.7412,451.467,802.0162,507.11218,363.80402,519.54065,362.52908,463.89548,train,10
cn5CTP2OeV6LMRJGIBiyGv7ipNki9Qj,3LS906012F,784.3722,494.88596,785.3367,564.5921,262.0292,573.55475,261.06473,503.84863,train,10
2oDWQRRojneGtgLKswL22S3PqxrZZyW,2FW43405,743.8022,478.1261,744.275,520.7414,462.1368,524.6166,461.6639,482.00128,train,8
KgL_F4ZjfUZQSRJLnqqvENbbhDxjjsJ,3LU776013K,920.85754,445.1558,921.7302,497.41946,512.9322,505.86774,512.0595,453.60406,train,10
w1RuTjBsQDfD8Lf=cts1eHSDpDHbJTLy,2G1414043T,777.6999,462.59995,777.6999,513.99994,423.4999,513.99994,423.4999,462.59995,train,10
2CeUlhTB9gT7g7BM4yyofNM4LNudw3Mm,2FW37404,743.6684,468.4909,744.4947,513.37573,475.8981,519.4962,475.0718,474.6114,train,8
sPW1mQCkwyfvMzGYjPjKuuHn9D_OqD3,1W5651014A,716.06714,447.90695,716.6691,493.1479,355.76965,499.09238,355.16763,453.85144,train,10
JFea2JQ=G1Jo5Ru5ZOoThuxOZCbtLRJq,2G066305,840.6079,470.60178,841.4979,512.18774,565.35736,519.5027,564.46735,477.9167,train,8
4CMOkbXaDqNWOk5wZkya_EoXVQMzwl3,1W5965032F,767.4608,420.8534,768.2921,470.28754,408.18253,477.78305,407.35123,428.34894,train,10
JBkloH9Qr3kP3cLS5kNa=I6uNnQnz9Jj,2FU821032K,853.0087,429.13474,854.28125,480.0419,459.2998,492.26215,458.0273,441.355,train,10
bjDr189OTDDO9zCGUN5Bh_KcIS93=p,1W8163022A,871.6148,449.31064,872.5677,498.34467,532.9276,506.5148,531.9747,457.48077,train,10
fbIkjf_VfIatYkphZliyqdE1bDBR8rt,3LM063022X,749.95215,419.1073,750.466,463.03513,403.5533,468.05865,403.03943,424.13083,train,10
QXybxBOFeLDmlDmjmynGchGQjLfBeH2j,6SL247042A,874.121,476.86563,874.6345,538.7568,428.13596,543.34296,427.62238,481.4518,train,10
3dezfRrFX2V5sszDZY3O=j_NdGZKICG,3LJ531021H,711.40594,433.99496,712.3573,493.26965,352.99197,500.4092,352.0406,441.13452,train,10
fS3k9FZZllLeJY=8KiN8B9iwE6JWQ2cW,2FW154012N,797.10974,445.52744,797.65,492.07794,440.57025,497.20737,440.03,450.65686,train,10
U3Ku_cLf777BDhiC3da6_DdnxBEff,3LW3358032,775.7434,434.9385,779.01263,531.0132,242.50995,553.61,239.24074,457.5353,train,10
rb1FPw83E=K3u5LEV5zf2bpPgDH344W,1W7643013L,850.0638,468.3835,850.8338,519.13275,483.78802,526.02655,483.01797,475.2773,train,10
819=lHeNgrShWTldonX_ym9uok51tLpa,2FQ222013F,759.1835,442.87057,759.8454,490.00253,403.4945,496.19714,402.8326,449.06522,train,10
dTN91HqsWlbunsZIBSRxgeH1rupUWB,1W8451022N,725.24,449.7376,725.90894,498.25107,375.0234,504.2397,374.35446,455.72623,train,10
wDEenZdzlUz78wS4jTk_PJIZpfOHk8Xa,2FR402032K,793.0413,421.13632,793.7517,466.69705,438.77365,473.54797,438.06326,427.98724,train,10
